Name,Games Played,Games Won,Win Ratio,Blue Top Plays,Red Top Plays,Top Plays,Blue Top Wins,Red Top Wins,Top Wins,Blue Jungle, Red Jungle, Jungle,Blue Jungle Wins, Red Jungle Wins, Jungle Wins,Blue Middle, Red Middle, Middle,Blue Middle Wins, Red Middle Wins, Middle Wins,Blue ADC, Red ADC, ADC,Blue ADC Wins, Red ADC Wins, ADC Wins,Blue Support, Red Support, Support,Blue Support Wins, Red Support Wins, Support Wins,
Broxah,91,57,0.6263736263736264,0,0,0,0,0,0,56,35,91,34,23,57,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Brucer,49,24,0.4897959183673469,0,0,0,0,0,0,0,0,0,0,0,0,28,21,49,15,9,24,0,0,0,0,0,0,0,0,0,0,0,0
Bubbadub,7,2,0.2857142857142857,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,3,7,1,1,2
Bubbling,44,18,0.4090909090909091,0,0,0,0,0,0,22,22,44,14,4,18,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Buggax,38,15,0.39473684210526316,19,19,38,9,6,15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Bunny FuFuu,69,37,0.5362318840579711,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,37,32,69,15,22,37
BunnyFuFuu,5,1,0.2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,3,5,1,0,1
Bushybooboo,2,0,0.0,1,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Bwipo,25,8,0.32,13,12,25,6,2,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
CLOCKDAY,23,14,0.6086956521739131,0,0,0,0,0,0,0,0,0,0,0,0,13,10,23,9,5,14,0,0,0,0,0,0,0,0,0,0,0,0
Cabochard,148,63,0.42567567567567566,68,80,148,32,31,63,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Cabu,5,4,0.8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,2,5,3,1,4
